SBY 17:32:57 [wb_hyperram_bmc] Removing directory 'wb_hyperram_bmc'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/wb_hyperram.v' to 'wb_hyperram_bmc/src/wb_hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/hyperram.v' to 'wb_hyperram_bmc/src/hyperram.v'.
SBY 17:32:57 [wb_hyperram_bmc] Copy 'src/register_rw.v' to 'wb_hyperram_bmc/src/register_rw.v'.
SBY 17:32:57 [wb_hyperram_bmc] engine_0: smtbmc
SBY 17:32:57 [wb_hyperram_bmc] base: starting process "cd wb_hyperram_bmc/src; yosys -ql ../model/design.log ../model/design.ys"
SBY 17:33:03 [wb_hyperram_bmc] base: finished (returncode=0)
SBY 17:33:03 [wb_hyperram_bmc] smt2: starting process "cd wb_hyperram_bmc/model; yosys -ql design_smt2.log design_smt2.ys"
SBY 17:33:04 [wb_hyperram_bmc] smt2: finished (returncode=0)
SBY 17:33:04 [wb_hyperram_bmc] engine_0: starting process "cd wb_hyperram_bmc; yosys-smtbmc --presat --unroll --noprogress -t 120  --append 0 --dump-vcd engine_0/trace.vcd --dump-vlogtb engine_0/trace_tb.v --dump-smtc engine_0/trace.smtc model/design_smt2.smt2"
SBY 17:37:33 [wb_hyperram_bmc] engine_0: ##   0:04:29  Checking assumptions in step 82..
SBY 17:37:34 [wb_hyperram_bmc] engine_0: ##   0:04:29  Checking assertions in step 82..
SBY 17:37:40 [wb_hyperram_bmc] engine_0: ##   0:04:36  Checking assumptions in step 83..
SBY 17:37:40 [wb_hyperram_bmc] engine_0: ##   0:04:36  Checking assertions in step 83..
SBY 17:37:44 [wb_hyperram_bmc] engine_0: ##   0:04:40  Checking assumptions in step 84..
SBY 17:37:45 [wb_hyperram_bmc] engine_0: ##   0:04:41  Checking assertions in step 84..
SBY 17:37:54 [wb_hyperram_bmc] engine_0: ##   0:04:50  Checking assumptions in step 85..
SBY 17:37:54 [wb_hyperram_bmc] engine_0: ##   0:04:50  Checking assertions in step 85..
SBY 17:37:59 [wb_hyperram_bmc] engine_0: ##   0:04:55  Checking assumptions in step 86..
SBY 17:37:59 [wb_hyperram_bmc] engine_0: ##   0:04:55  Checking assertions in step 86..
SBY 17:38:09 [wb_hyperram_bmc] engine_0: ##   0:05:05  Checking assumptions in step 87..
SBY 17:38:10 [wb_hyperram_bmc] engine_0: ##   0:05:06  Checking assertions in step 87..
SBY 17:38:15 [wb_hyperram_bmc] engine_0: ##   0:05:11  Checking assumptions in step 88..
SBY 17:38:16 [wb_hyperram_bmc] engine_0: ##   0:05:12  Checking assertions in step 88..
SBY 17:38:25 [wb_hyperram_bmc] engine_0: ##   0:05:21  Checking assumptions in step 89..
SBY 17:38:25 [wb_hyperram_bmc] engine_0: ##   0:05:21  Checking assertions in step 89..
SBY 17:38:30 [wb_hyperram_bmc] engine_0: ##   0:05:26  Checking assumptions in step 90..
SBY 17:38:30 [wb_hyperram_bmc] engine_0: ##   0:05:26  Checking assertions in step 90..
SBY 17:38:37 [wb_hyperram_bmc] engine_0: ##   0:05:33  Checking assumptions in step 91..
SBY 17:38:39 [wb_hyperram_bmc] engine_0: ##   0:05:34  Checking assertions in step 91..
SBY 17:38:45 [wb_hyperram_bmc] engine_0: ##   0:05:41  Checking assumptions in step 92..
SBY 17:38:45 [wb_hyperram_bmc] engine_0: ##   0:05:41  Checking assertions in step 92..
SBY 17:38:52 [wb_hyperram_bmc] engine_0: ##   0:05:47  Checking assumptions in step 93..
SBY 17:38:53 [wb_hyperram_bmc] engine_0: ##   0:05:48  Checking assertions in step 93..
SBY 17:38:58 [wb_hyperram_bmc] engine_0: ##   0:05:54  Checking assumptions in step 94..
SBY 17:38:58 [wb_hyperram_bmc] engine_0: ##   0:05:54  Checking assertions in step 94..
SBY 17:39:06 [wb_hyperram_bmc] engine_0: ##   0:06:02  Checking assumptions in step 95..
SBY 17:39:06 [wb_hyperram_bmc] engine_0: ##   0:06:02  Checking assertions in step 95..
SBY 17:39:12 [wb_hyperram_bmc] engine_0: ##   0:06:08  Checking assumptions in step 96..
SBY 17:39:13 [wb_hyperram_bmc] engine_0: ##   0:06:09  Checking assertions in step 96..
SBY 17:39:21 [wb_hyperram_bmc] engine_0: ##   0:06:17  Checking assumptions in step 97..
SBY 17:39:23 [wb_hyperram_bmc] engine_0: ##   0:06:18  Checking assertions in step 97..
SBY 17:39:29 [wb_hyperram_bmc] engine_0: ##   0:06:24  Checking assumptions in step 98..
SBY 17:39:29 [wb_hyperram_bmc] engine_0: ##   0:06:25  Checking assertions in step 98..
SBY 17:39:37 [wb_hyperram_bmc] engine_0: ##   0:06:33  Checking assumptions in step 99..
SBY 17:39:38 [wb_hyperram_bmc] engine_0: ##   0:06:34  Checking assertions in step 99..
SBY 17:39:44 [wb_hyperram_bmc] engine_0: ##   0:06:40  Checking assumptions in step 100..
SBY 17:39:45 [wb_hyperram_bmc] engine_0: ##   0:06:41  Checking assertions in step 100..
SBY 17:39:52 [wb_hyperram_bmc] engine_0: ##   0:06:48  Checking assumptions in step 101..
SBY 17:39:53 [wb_hyperram_bmc] engine_0: ##   0:06:49  Checking assertions in step 101..
